client_id,client_name,instrument_id,ticker,trade_date,side,quantity,signed_quantity,running_position
13,Vantage Capital,12,IROAG7,2025-12-05,BUY,100.0,100.0,1071.0
13,Vantage Capital,12,IROAG7,2025-12-16,BUY,134.0,134.0,1205.0
13,Vantage Capital,12,IROAG7,2026-01-06,BUY,39.0,39.0,1244.0
13,Vantage Capital,12,IROAG7,2026-01-13,BUY,23.0,23.0,1267.0
13,Vantage Capital,12,IROAG7,2026-01-27,SELL,166.0,-166.0,1101.0
13,Vantage Capital,12,IROAG7,2026-02-02,BUY,86.0,86.0,1187.0
13,Vantage Capital,12,IROAG7,2026-02-11,BUY,203.0,203.0,1390.0
13,Vantage Capital,12,IROAG7,2026-02-17,SELL,53.0,-53.0,1337.0
13,Vantage Capital,12,IROAG7,2026-03-31,BUY,211.0,211.0,1548.0
13,Vantage Capital,12,IROAG7,2026-04-10,SELL,104.0,-104.0,1444.0
13,Vantage Capital,12,IROAG7,2026-04-14,BUY,139.0,139.0,1583.0
13,Vantage Capital,12,IROAG7,2026-05-12,BUY,55.0,55.0,1638.0
13,Vantage Capital,12,IROAG7,2026-06-03,SELL,75.0,-75.0,1563.0
13,Vantage Capital,12,IROAG7,2026-06-08,SELL,398.0,-398.0,1165.0
13,Vantage Capital,12,IROAG7,2026-06-08,BUY,557.0,557.0,1722.0
13,Vantage Capital,12,IROAG7,2026-07-13,BUY,108.0,108.0,1830.0
13,Vantage Capital,13,AMBPA6,2024-09-11,BUY,70.0,70.0,70.0
13,Vantage Capital,13,AMBPA6,2024-10-14,BUY,129.0,129.0,199.0
13,Vantage Capital,13,AMBPA6,2024-10-24,BUY,54.0,54.0,253.0
13,Vantage Capital,13,AMBPA6,2024-11-01,SELL,140.0,-140.0,113.0
13,Vantage Capital,13,AMBPA6,2024-11-05,BUY,71.0,71.0,184.0
13,Vantage Capital,13,AMBPA6,2024-11-22,BUY,127.0,127.0,311.0
13,Vantage Capital,13,AMBPA6,2024-12-27,SELL,66.0,-66.0,245.0
13,Vantage Capital,13,AMBPA6,2024-12-31,BUY,276.0,276.0,521.0
13,Vantage Capital,13,AMBPA6,2024-12-31,SELL,115.0,-115.0,406.0
13,Vantage Capital,13,AMBPA6,2025-01-06,BUY,169.0,169.0,575.0
13,Vantage Capital,13,AMBPA6,2025-01-28,BUY,139.0,139.0,714.0
13,Vantage Capital,13,AMBPA6,2025-02-04,SELL,152.0,-152.0,562.0
13,Vantage Capital,13,AMBPA6,2025-02-17,BUY,245.0,245.0,807.0
13,Vantage Capital,13,AMBPA6,2025-02-27,SELL,42.0,-42.0,765.0
13,Vantage Capital,13,AMBPA6,2025-03-13,SELL,32.0,-32.0,733.0
13,Vantage Capital,13,AMBPA6,2025-03-14,BUY,65.0,65.0,798.0
13,Vantage Capital,13,AMBPA6,2025-04-30,SELL,341.0,-341.0,457.0
13,Vantage Capital,13,AMBPA6,2025-06-13,SELL,127.0,-127.0,330.0
13,Vantage Capital,13,AMBPA6,2025-06-30,BUY,49.0,49.0,379.0
13,Vantage Capital,13,AMBPA6,2025-06-30,BUY,197.0,197.0,576.0
13,Vantage Capital,13,AMBPA6,2025-07-10,BUY,83.0,83.0,659.0
13,Vantage Capital,13,AMBPA6,2025-09-05,SELL,95.0,-95.0,564.0
13,Vantage Capital,13,AMBPA6,2025-09-10,SELL,82.0,-82.0,482.0
13,Vantage Capital,13,AMBPA6,2025-12-04,SELL,65.0,-65.0,417.0
13,Vantage Capital,13,AMBPA6,2025-12-09,BUY,103.0,103.0,520.0
13,Vantage Capital,13,AMBPA6,2026-01-09,BUY,56.0,56.0,576.0
13,Vantage Capital,13,AMBPA6,2026-01-20,BUY,92.0,92.0,668.0
13,Vantage Capital,13,AMBPA6,2026-02-05,BUY,176.0,176.0,844.0
13,Vantage Capital,13,AMBPA6,2026-02-13,SELL,66.0,-66.0,778.0
13,Vantage Capital,13,AMBPA6,2026-03-18,SELL,116.0,-116.0,662.0
13,Vantage Capital,13,AMBPA6,2026-04-13,SELL,61.0,-61.0,601.0
13,Vantage Capital,13,AMBPA6,2026-04-17,BUY,391.0,391.0,992.0
13,Vantage Capital,13,AMBPA6,2026-04-17,SELL,106.0,-106.0,886.0
13,Vantage Capital,13,AMBPA6,2026-04-28,SELL,174.0,-174.0,712.0
13,Vantage Capital,13,AMBPA6,2026-05-01,BUY,23.0,23.0,735.0
13,Vantage Capital,13,AMBPA6,2026-05-21,SELL,44.0,-44.0,691.0
13,Vantage Capital,13,AMBPA6,2026-06-04,BUY,83.0,83.0,774.0
13,Vantage Capital,13,AMBPA6,2026-06-09,BUY,59.0,59.0,833.0
13,Vantage Capital,13,AMBPA6,2026-07-31,BUY,105.0,105.0,938.0
13,Vantage Capital,13,AMBPA6,2026-08-04,SELL,143.0,-143.0,795.0
13,Vantage Capital,14,WAVIN2,2024-09-09,BUY,92.0,92.0,92.0
13,Vantage Capital,14,WAVIN2,2024-09-09,BUY,23.0,23.0,115.0
13,Vantage Capital,14,WAVIN2,2024-09-09,SELL,78.0,-78.0,37.0
13,Vantage Capital,14,WAVIN2,2024-09-11,SELL,37.0,-37.0,0.0
13,Vantage Capital,14,WAVIN2,2024-09-11,BUY,81.0,81.0,81.0
13,Vantage Capital,14,WAVIN2,2024-10-10,SELL,50.0,-50.0,31.0
13,Vantage Capital,14,WAVIN2,2024-10-28,BUY,182.0,182.0,213.0
13,Vantage Capital,14,WAVIN2,2024-12-20,SELL,166.0,-166.0,47.0
13,Vantage Capital,14,WAVIN2,2025-01-01,BUY,122.0,122.0,169.0
13,Vantage Capital,14,WAVIN2,2025-01-03,SELL,117.0,-117.0,52.0
13,Vantage Capital,14,WAVIN2,2025-01-09,SELL,51.0,-51.0,1.0
13,Vantage Capital,14,WAVIN2,2025-01-20,BUY,82.0,82.0,83.0
13,Vantage Capital,14,WAVIN2,2025-01-23,SELL,25.0,-25.0,58.0
13,Vantage Capital,14,WAVIN2,2025-01-24,SELL,58.0,-58.0,0.0
13,Vantage Capital,14,WAVIN2,2025-01-24,BUY,177.0,177.0,177.0
13,Vantage Capital,14,WAVIN2,2025-01-29,SELL,177.0,-177.0,0.0
13,Vantage Capital,14,WAVIN2,2025-01-29,BUY,59.0,59.0,59.0
13,Vantage Capital,14,WAVIN2,2025-05-08,SELL,51.0,-51.0,8.0
13,Vantage Capital,14,WAVIN2,2025-06-02,BUY,117.0,117.0,125.0
13,Vantage Capital,14,WAVIN2,2025-06-20,BUY,35.0,35.0,160.0
13,Vantage Capital,14,WAVIN2,2025-06-30,SELL,28.0,-28.0,132.0
13,Vantage Capital,14,WAVIN2,2025-09-10,SELL,80.0,-80.0,52.0
13,Vantage Capital,14,WAVIN2,2025-09-15,BUY,106.0,106.0,158.0
13,Vantage Capital,14,WAVIN2,2025-09-15,BUY,111.0,111.0,269.0
13,Vantage Capital,14,WAVIN2,2025-10-27,BUY,321.0,321.0,590.0
13,Vantage Capital,14,WAVIN2,2025-10-30,BUY,74.0,74.0,664.0
13,Vantage Capital,14,WAVIN2,2026-01-01,BUY,142.0,142.0,806.0
13,Vantage Capital,14,WAVIN2,2026-01-05,BUY,77.0,77.0,883.0
13,Vantage Capital,14,WAVIN2,2026-01-16,SELL,164.0,-164.0,719.0
13,Vantage Capital,14,WAVIN2,2026-01-20,BUY,115.0,115.0,834.0
13,Vantage Capital,14,WAVIN2,2026-02-10,BUY,333.0,333.0,1167.0
13,Vantage Capital,14,WAVIN2,2026-03-20,BUY,178.0,178.0,1345.0
13,Vantage Capital,14,WAVIN2,2026-03-27,SELL,75.0,-75.0,1270.0
13,Vantage Capital,14,WAVIN2,2026-04-16,BUY,44.0,44.0,1314.0
13,Vantage Capital,14,WAVIN2,2026-04-22,BUY,56.0,56.0,1370.0
13,Vantage Capital,14,WAVIN2,2026-04-28,BUY,37.0,37.0,1407.0
13,Vantage Capital,14,WAVIN2,2026-05-06,BUY,78.0,78.0,1485.0
13,Vantage Capital,14,WAVIN2,2026-06-04,BUY,222.0,222.0,1707.0
13,Vantage Capital,14,WAVIN2,2026-06-08,BUY,146.0,146.0,1853.0
13,Vantage Capital,14,WAVIN2,2026-07-03,BUY,158.0,158.0,2011.0
13,Vantage Capital,15,SILIN4,2024-09-09,BUY,33.0,33.0,33.0
13,Vantage Capital,15,SILIN4,2024-09-11,SELL,33.0,-33.0,0.0
13,Vantage Capital,15,SILIN4,2024-09-11,BUY,124.0,124.0,124.0
13,Vantage Capital,15,SILIN4,2024-09-11,BUY,176.0,176.0,300.0
13,Vantage Capital,15,SILIN4,2024-09-12,SELL,147.0,-147.0,153.0
13,Vantage Capital,15,SILIN4,2024-09-12,SELL,32.0,-32.0,121.0
13,Vantage Capital,15,SILIN4,2024-09-12,SELL,31.0,-31.0,90.0
13,Vantage Capital,15,SILIN4,2024-09-25,BUY,349.0,349.0,439.0
13,Vantage Capital,15,SILIN4,2024-10-08,SELL,139.0,-139.0,300.0
13,Vantage Capital,15,SILIN4,2024-11-21,SELL,190.0,-190.0,110.0
13,Vantage Capital,15,SILIN4,2024-11-28,SELL,12.0,-12.0,98.0
13,Vantage Capital,15,SILIN4,2024-12-03,BUY,119.0,119.0,217.0
13,Vantage Capital,15,SILIN4,2025-01-21,SELL,47.0,-47.0,170.0
13,Vantage Capital,15,SILIN4,2025-01-31,BUY,47.0,47.0,217.0
13,Vantage Capital,15,SILIN4,2025-02-28,SELL,124.0,-124.0,93.0
13,Vantage Capital,15,SILIN4,2025-03-20,BUY,108.0,108.0,201.0
13,Vantage Capital,15,SILIN4,2025-03-27,SELL,45.0,-45.0,156.0
13,Vantage Capital,15,SILIN4,2025-07-28,BUY,177.0,177.0,333.0
13,Vantage Capital,15,SILIN4,2025-09-16,SELL,50.0,-50.0,283.0
13,Vantage Capital,15,SILIN4,2025-09-17,SELL,101.0,-101.0,182.0
13,Vantage Capital,15,SILIN4,2025-11-19,SELL,36.0,-36.0,146.0
13,Vantage Capital,15,SILIN4,2025-12-01,BUY,76.0,76.0,222.0
13,Vantage Capital,15,SILIN4,2026-01-01,BUY,73.0,73.0,295.0
13,Vantage Capital,15,SILIN4,2026-01-05,BUY,103.0,103.0,398.0
13,Vantage Capital,15,SILIN4,2026-01-19,BUY,58.0,58.0,456.0
13,Vantage Capital,15,SILIN4,2026-02-16,BUY,185.0,185.0,641.0
13,Vantage Capital,15,SILIN4,2026-03-12,SELL,121.0,-121.0,520.0
13,Vantage Capital,15,SILIN4,2026-05-12,SELL,154.0,-154.0,366.0
13,Vantage Capital,15,SILIN4,2026-06-15,BUY,49.0,49.0,415.0
13,Vantage Capital,15,SILIN4,2026-08-04,BUY,75.0,75.0,490.0
13,Vantage Capital,16,BLUSA5,2024-09-17,BUY,267.0,267.0,267.0
13,Vantage Capital,16,BLUSA5,2024-10-23,BUY,94.0,94.0,361.0
13,Vantage Capital,16,BLUSA5,2024-11-26,BUY,25.0,25.0,386.0
13,Vantage Capital,16,BLUSA5,2024-11-29,SELL,147.0,-147.0,239.0
13,Vantage Capital,16,BLUSA5,2024-12-13,SELL,54.0,-54.0,185.0
13,Vantage Capital,16,BLUSA5,2025-01-07,BUY,160.0,160.0,345.0
13,Vantage Capital,16,BLUSA5,2025-01-28,BUY,45.0,45.0,390.0
13,Vantage Capital,16,BLUSA5,2025-01-30,BUY,208.0,208.0,598.0
13,Vantage Capital,16,BLUSA5,2025-03-31,BUY,264.0,264.0,862.0
13,Vantage Capital,16,BLUSA5,2025-03-31,BUY,45.0,45.0,907.0
13,Vantage Capital,16,BLUSA5,2025-08-08,SELL,148.0,-148.0,759.0
13,Vantage Capital,16,BLUSA5,2025-08-13,BUY,95.0,95.0,854.0
13,Vantage Capital,16,BLUSA5,2025-09-11,SELL,47.0,-47.0,807.0
13,Vantage Capital,16,BLUSA5,2025-09-12,SELL,113.0,-113.0,694.0
13,Vantage Capital,16,BLUSA5,2025-09-15,SELL,205.0,-205.0,489.0
13,Vantage Capital,16,BLUSA5,2025-09-15,BUY,41.0,41.0,530.0
13,Vantage Capital,16,BLUSA5,2025-09-18,BUY,105.0,105.0,635.0
13,Vantage Capital,16,BLUSA5,2025-09-18,BUY,128.0,128.0,763.0
13,Vantage Capital,16,BLUSA5,2025-11-20,SELL,41.0,-41.0,722.0
13,Vantage Capital,16,BLUSA5,2025-12-05,SELL,63.0,-63.0,659.0
13,Vantage Capital,16,BLUSA5,2025-12-29,SELL,154.0,-154.0,505.0
13,Vantage Capital,16,BLUSA5,2026-02-03,BUY,28.0,28.0,533.0
13,Vantage Capital,16,BLUSA5,2026-02-19,SELL,113.0,-113.0,420.0
13,Vantage Capital,16,BLUSA5,2026-03-04,BUY,85.0,85.0,505.0
13,Vantage Capital,16,BLUSA5,2026-03-06,SELL,142.0,-142.0,363.0
13,Vantage Capital,16,BLUSA5,2026-03-23,SELL,25.0,-25.0,338.0
13,Vantage Capital,16,BLUSA5,2026-04-08,BUY,123.0,123.0,461.0
13,Vantage Capital,16,BLUSA5,2026-04-13,BUY,123.0,123.0,584.0
13,Vantage Capital,16,BLUSA5,2026-05-11,SELL,85.0,-85.0,499.0
13,Vantage Capital,17,AURIN2,2024-08-16,BUY,82.0,82.0,82.0
13,Vantage Capital,17,AURIN2,2024-09-03,SELL,76.0,-76.0,6.0
13,Vantage Capital,17,AURIN2,2024-09-05,SELL,6.0,-6.0,0.0
13,Vantage Capital,17,AURIN2,2024-09-12,BUY,223.0,223.0,223.0
13,Vantage Capital,17,AURIN2,2024-09-12,SELL,51.0,-51.0,172.0
13,Vantage Capital,17,AURIN2,2024-09-13,BUY,141.0,141.0,313.0
13,Vantage Capital,17,AURIN2,2024-09-13,SELL,230.0,-230.0,83.0
13,Vantage Capital,17,AURIN2,2024-10-31,SELL,83.0,-83.0,0.0
13,Vantage Capital,17,AURIN2,2024-11-04,BUY,35.0,35.0,35.0
13,Vantage Capital,17,AURIN2,2024-11-06,BUY,84.0,84.0,119.0
13,Vantage Capital,17,AURIN2,2024-11-12,BUY,142.0,142.0,261.0
13,Vantage Capital,17,AURIN2,2024-12-25,BUY,575.0,575.0,836.0
13,Vantage Capital,17,AURIN2,2025-01-28,SELL,41.0,-41.0,795.0
13,Vantage Capital,17,AURIN2,2025-01-31,BUY,204.0,204.0,999.0
13,Vantage Capital,17,AURIN2,2025-02-03,BUY,100.0,100.0,1099.0
13,Vantage Capital,17,AURIN2,2025-02-21,BUY,168.0,168.0,1267.0
13,Vantage Capital,17,AURIN2,2025-05-21,BUY,280.0,280.0,1547.0
13,Vantage Capital,17,AURIN2,2025-05-29,BUY,29.0,29.0,1576.0
13,Vantage Capital,17,AURIN2,2025-07-28,SELL,99.0,-99.0,1477.0
13,Vantage Capital,17,AURIN2,2025-08-27,SELL,55.0,-55.0,1422.0
13,Vantage Capital,17,AURIN2,2025-09-10,SELL,81.0,-81.0,1341.0
13,Vantage Capital,17,AURIN2,2025-09-15,SELL,187.0,-187.0,1154.0
13,Vantage Capital,17,AURIN2,2025-09-16,BUY,367.0,367.0,1521.0
13,Vantage Capital,17,AURIN2,2025-10-03,SELL,427.0,-427.0,1094.0
13,Vantage Capital,17,AURIN2,2025-10-22,BUY,56.0,56.0,1150.0
13,Vantage Capital,17,AURIN2,2025-11-25,BUY,125.0,125.0,1275.0
13,Vantage Capital,17,AURIN2,2025-12-03,SELL,185.0,-185.0,1090.0
13,Vantage Capital,17,AURIN2,2025-12-30,BUY,62.0,62.0,1152.0
13,Vantage Capital,17,AURIN2,2026-01-19,SELL,121.0,-121.0,1031.0
13,Vantage Capital,17,AURIN2,2026-01-20,BUY,122.0,122.0,1153.0
13,Vantage Capital,17,AURIN2,2026-01-28,SELL,47.0,-47.0,1106.0
13,Vantage Capital,17,AURIN2,2026-02-16,BUY,280.0,280.0,1386.0
13,Vantage Capital,17,AURIN2,2026-04-10,BUY,195.0,195.0,1581.0
13,Vantage Capital,17,AURIN2,2026-04-16,SELL,83.0,-83.0,1498.0
13,Vantage Capital,17,AURIN2,2026-04-22,BUY,112.0,112.0,1610.0
13,Vantage Capital,17,AURIN2,2026-05-01,SELL,163.0,-163.0,1447.0
13,Vantage Capital,17,AURIN2,2026-06-17,SELL,109.0,-109.0,1338.0
13,Vantage Capital,17,AURIN2,2026-08-07,SELL,54.0,-54.0,1284.0
13,Vantage Capital,18,MERGR5,2024-08-14,BUY,163.0,163.0,163.0
13,Vantage Capital,18,MERGR5,2024-09-05,SELL,154.0,-154.0,9.0
13,Vantage Capital,18,MERGR5,2024-09-09,BUY,92.0,92.0,101.0
13,Vantage Capital,18,MERGR5,2024-09-12,BUY,104.0,104.0,205.0
13,Vantage Capital,18,MERGR5,2024-09-13,BUY,253.0,253.0,458.0
13,Vantage Capital,18,MERGR5,2024-09-13,SELL,86.0,-86.0,372.0
13,Vantage Capital,18,MERGR5,2024-10-04,SELL,245.0,-245.0,127.0
13,Vantage Capital,18,MERGR5,2024-10-15,SELL,60.0,-60.0,67.0
13,Vantage Capital,18,MERGR5,2024-10-22,SELL,67.0,-67.0,0.0
13,Vantage Capital,18,MERGR5,2024-11-20,BUY,375.0,375.0,375.0
13,Vantage Capital,18,MERGR5,2025-01-01,BUY,103.0,103.0,478.0
13,Vantage Capital,18,MERGR5,2025-01-16,BUY,225.0,225.0,703.0
13,Vantage Capital,18,MERGR5,2025-01-21,BUY,30.0,30.0,733.0
13,Vantage Capital,18,MERGR5,2025-02-27,BUY,210.0,210.0,943.0
13,Vantage Capital,18,MERGR5,2025-03-03,BUY,135.0,135.0,1078.0
13,Vantage Capital,18,MERGR5,2025-03-13,SELL,445.0,-445.0,633.0
13,Vantage Capital,18,MERGR5,2025-03-14,SELL,54.0,-54.0,579.0
13,Vantage Capital,18,MERGR5,2025-03-31,BUY,64.0,64.0,643.0
13,Vantage Capital,18,MERGR5,2025-05-21,BUY,132.0,132.0,775.0
13,Vantage Capital,18,MERGR5,2025-06-03,BUY,189.0,189.0,964.0
13,Vantage Capital,18,MERGR5,2025-06-17,BUY,492.0,492.0,1456.0
13,Vantage Capital,18,MERGR5,2025-06-27,BUY,31.0,31.0,1487.0
13,Vantage Capital,18,MERGR5,2025-09-12,BUY,56.0,56.0,1543.0
13,Vantage Capital,18,MERGR5,2025-09-15,BUY,72.0,72.0,1615.0
13,Vantage Capital,18,MERGR5,2025-09-16,BUY,37.0,37.0,1652.0
13,Vantage Capital,18,MERGR5,2025-09-18,SELL,7.0,-7.0,1645.0
13,Vantage Capital,18,MERGR5,2025-09-26,BUY,356.0,356.0,2001.0
13,Vantage Capital,18,MERGR5,2025-10-15,SELL,267.0,-267.0,1734.0
13,Vantage Capital,18,MERGR5,2025-10-28,BUY,178.0,178.0,1912.0
13,Vantage Capital,18,MERGR5,2025-11-19,BUY,133.0,133.0,2045.0
13,Vantage Capital,18,MERGR5,2025-12-17,BUY,122.0,122.0,2167.0
13,Vantage Capital,18,MERGR5,2025-12-24,BUY,57.0,57.0,2224.0
13,Vantage Capital,18,MERGR5,2025-12-25,BUY,145.0,145.0,2369.0
13,Vantage Capital,18,MERGR5,2025-12-30,SELL,95.0,-95.0,2274.0
13,Vantage Capital,18,MERGR5,2026-01-14,BUY,107.0,107.0,2381.0
13,Vantage Capital,18,MERGR5,2026-02-06,SELL,36.0,-36.0,2345.0
13,Vantage Capital,18,MERGR5,2026-02-06,BUY,103.0,103.0,2448.0
13,Vantage Capital,18,MERGR5,2026-02-06,BUY,196.0,196.0,2644.0
13,Vantage Capital,18,MERGR5,2026-04-16,SELL,137.0,-137.0,2507.0
13,Vantage Capital,18,MERGR5,2026-04-16,BUY,153.0,153.0,2660.0
13,Vantage Capital,18,MERGR5,2026-05-27,BUY,171.0,171.0,2831.0
13,Vantage Capital,19,ORBTE0,2024-08-12,BUY,211.0,211.0,211.0
13,Vantage Capital,19,ORBTE0,2024-08-13,SELL,211.0,-211.0,0.0
13,Vantage Capital,19,ORBTE0,2024-09-05,BUY,60.0,60.0,60.0
13,Vantage Capital,19,ORBTE0,2024-09-06,BUY,101.0,101.0,161.0
13,Vantage Capital,19,ORBTE0,2024-09-10,BUY,70.0,70.0,231.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,865.0,865.0,1096.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,135.0,135.0,1231.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,224.0,224.0,1455.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,83.0,83.0,1538.0
13,Vantage Capital,19,ORBTE0,2024-09-11,SELL,64.0,-64.0,1474.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,135.0,135.0,1609.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,23.0,23.0,1632.0
13,Vantage Capital,19,ORBTE0,2024-09-11,SELL,271.0,-271.0,1361.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,56.0,56.0,1417.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,184.0,184.0,1601.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,55.0,55.0,1656.0
13,Vantage Capital,19,ORBTE0,2024-09-11,BUY,320.0,320.0,1976.0
13,Vantage Capital,19,ORBTE0,2024-09-12,BUY,78.0,78.0,2054.0
13,Vantage Capital,19,ORBTE0,2024-09-12,BUY,61.0,61.0,2115.0
13,Vantage Capital,19,ORBTE0,2024-09-12,BUY,88.0,88.0,2203.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,274.0,274.0,2477.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,212.0,212.0,2689.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,83.0,83.0,2772.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,49.0,49.0,2821.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,45.0,45.0,2866.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,37.0,37.0,2903.0
13,Vantage Capital,19,ORBTE0,2024-09-13,SELL,91.0,-91.0,2812.0
13,Vantage Capital,19,ORBTE0,2024-09-13,BUY,135.0,135.0,2947.0
13,Vantage Capital,19,ORBTE0,2024-09-13,SELL,180.0,-180.0,2767.0
13,Vantage Capital,19,ORBTE0,2024-09-16,BUY,439.0,439.0,3206.0
13,Vantage Capital,19,ORBTE0,2024-09-17,SELL,75.0,-75.0,3131.0
13,Vantage Capital,19,ORBTE0,2024-09-17,BUY,145.0,145.0,3276.0
13,Vantage Capital,19,ORBTE0,2024-09-17,BUY,137.0,137.0,3413.0
13,Vantage Capital,19,ORBTE0,2024-09-24,BUY,49.0,49.0,3462.0
13,Vantage Capital,19,ORBTE0,2024-09-25,BUY,103.0,103.0,3565.0
13,Vantage Capital,19,ORBTE0,2024-09-25,SELL,70.0,-70.0,3495.0
13,Vantage Capital,19,ORBTE0,2024-09-26,SELL,254.0,-254.0,3241.0
13,Vantage Capital,19,ORBTE0,2024-09-30,BUY,63.0,63.0,3304.0
13,Vantage Capital,19,ORBTE0,2024-10-01,SELL,98.0,-98.0,3206.0
13,Vantage Capital,19,ORBTE0,2024-10-07,BUY,144.0,144.0,3350.0
13,Vantage Capital,19,ORBTE0,2024-10-08,BUY,93.0,93.0,3443.0
13,Vantage Capital,19,ORBTE0,2024-10-11,BUY,111.0,111.0,3554.0
13,Vantage Capital,19,ORBTE0,2024-10-11,BUY,186.0,186.0,3740.0
13,Vantage Capital,19,ORBTE0,2024-10-17,BUY,151.0,151.0,3891.0
13,Vantage Capital,19,ORBTE0,2024-10-18,SELL,87.0,-87.0,3804.0
13,Vantage Capital,19,ORBTE0,2024-10-18,SELL,167.0,-167.0,3637.0
13,Vantage Capital,19,ORBTE0,2024-10-21,SELL,91.0,-91.0,3546.0
13,Vantage Capital,19,ORBTE0,2024-10-23,BUY,28.0,28.0,3574.0
13,Vantage Capital,19,ORBTE0,2024-10-24,BUY,347.0,347.0,3921.0
13,Vantage Capital,19,ORBTE0,2024-10-24,BUY,64.0,64.0,3985.0
13,Vantage Capital,19,ORBTE0,2024-10-25,BUY,85.0,85.0,4070.0
13,Vantage Capital,19,ORBTE0,2024-10-25,BUY,57.0,57.0,4127.0
13,Vantage Capital,19,ORBTE0,2024-10-25,BUY,39.0,39.0,4166.0
13,Vantage Capital,19,ORBTE0,2024-10-25,BUY,80.0,80.0,4246.0
13,Vantage Capital,19,ORBTE0,2024-10-25,BUY,285.0,285.0,4531.0
13,Vantage Capital,19,ORBTE0,2024-10-30,SELL,77.0,-77.0,4454.0
13,Vantage Capital,19,ORBTE0,2024-10-30,BUY,425.0,425.0,4879.0
13,Vantage Capital,19,ORBTE0,2024-11-04,BUY,60.0,60.0,4939.0
13,Vantage Capital,19,ORBTE0,2024-11-12,BUY,92.0,92.0,5031.0
13,Vantage Capital,19,ORBTE0,2024-11-14,SELL,131.0,-131.0,4900.0
13,Vantage Capital,19,ORBTE0,2024-11-21,BUY,160.0,160.0,5060.0
13,Vantage Capital,19,ORBTE0,2024-11-22,BUY,205.0,205.0,5265.0
13,Vantage Capital,19,ORBTE0,2024-11-29,SELL,80.0,-80.0,5185.0
13,Vantage Capital,19,ORBTE0,2024-12-02,BUY,47.0,47.0,5232.0
13,Vantage Capital,19,ORBTE0,2024-12-03,BUY,362.0,362.0,5594.0
13,Vantage Capital,19,ORBTE0,2024-12-03,BUY,101.0,101.0,5695.0
13,Vantage Capital,19,ORBTE0,2024-12-04,SELL,125.0,-125.0,5570.0
13,Vantage Capital,19,ORBTE0,2024-12-09,BUY,312.0,312.0,5882.0
13,Vantage Capital,19,ORBTE0,2024-12-10,BUY,241.0,241.0,6123.0
13,Vantage Capital,19,ORBTE0,2024-12-18,BUY,109.0,109.0,6232.0
13,Vantage Capital,19,ORBTE0,2024-12-20,SELL,226.0,-226.0,6006.0
13,Vantage Capital,19,ORBTE0,2024-12-25,BUY,119.0,119.0,6125.0
13,Vantage Capital,19,ORBTE0,2024-12-26,BUY,17.0,17.0,6142.0
13,Vantage Capital,19,ORBTE0,2024-12-31,BUY,59.0,59.0,6201.0
13,Vantage Capital,19,ORBTE0,2025-01-01,BUY,33.0,33.0,6234.0
13,Vantage Capital,19,ORBTE0,2025-01-01,BUY,132.0,132.0,6366.0
13,Vantage Capital,19,ORBTE0,2025-01-01,SELL,240.0,-240.0,6126.0
13,Vantage Capital,19,ORBTE0,2025-01-02,BUY,76.0,76.0,6202.0
13,Vantage Capital,19,ORBTE0,2025-01-03,BUY,66.0,66.0,6268.0
13,Vantage Capital,19,ORBTE0,2025-01-07,BUY,42.0,42.0,6310.0
13,Vantage Capital,19,ORBTE0,2025-01-07,SELL,130.0,-130.0,6180.0
13,Vantage Capital,19,ORBTE0,2025-01-13,SELL,151.0,-151.0,6029.0
13,Vantage Capital,19,ORBTE0,2025-01-14,SELL,128.0,-128.0,5901.0
13,Vantage Capital,19,ORBTE0,2025-01-16,BUY,312.0,312.0,6213.0
13,Vantage Capital,19,ORBTE0,2025-01-20,SELL,85.0,-85.0,6128.0
13,Vantage Capital,19,ORBTE0,2025-01-21,SELL,33.0,-33.0,6095.0
13,Vantage Capital,19,ORBTE0,2025-01-21,SELL,101.0,-101.0,5994.0
13,Vantage Capital,19,ORBTE0,2025-01-23,BUY,212.0,212.0,6206.0
13,Vantage Capital,19,ORBTE0,2025-01-23,BUY,54.0,54.0,6260.0
13,Vantage Capital,19,ORBTE0,2025-01-24,SELL,312.0,-312.0,5948.0
13,Vantage Capital,19,ORBTE0,2025-01-24,BUY,256.0,256.0,6204.0
13,Vantage Capital,19,ORBTE0,2025-01-27,BUY,58.0,58.0,6262.0
13,Vantage Capital,19,ORBTE0,2025-01-27,SELL,30.0,-30.0,6232.0
13,Vantage Capital,19,ORBTE0,2025-01-28,BUY,41.0,41.0,6273.0
