client_id,client_name,instrument_id,ticker,open_position,avg_acquisition_cost,current_price,unrealized_pnl,realized_pnl,total_pnl
20,Yasmine Novak,11,ORBAG4,205.0,26.5003,28.2623,361.21,-230.72,130.49
8,Silverline Holdings,37,SILPL1,3069.0,16.4112,16.0205,-1199.0,1328.96,129.97
19,Giulia Garcia,29,WAVIN1,33.0,89.0864,83.732,-176.69,295.92,119.23
14,Zoe Costa,2,QUACO1,78.0,99.0942,89.9745,-711.33,818.89,107.56
3,Alice Costa,31,NOVAG4,83.0,113.6495,112.2563,-115.63,219.94,104.31
12,Camille Costa,2,QUACO1,36.0,98.2564,89.9745,-298.15,399.96,101.81
21,Antoine Martin,9,CYBPA2,153.0,276.092,275.0435,-160.42,222.14,61.73
6,Diego Larsen,37,SILPL1,19.0,17.2298,16.0205,-22.98,81.0,58.03
12,Camille Costa,33,RIDPL0,33.0,32.8267,44.4424,383.32,-332.99,50.32
6,Diego Larsen,29,WAVIN1,6.0,90.2322,83.732,-39.0,88.22,49.22
19,Giulia Garcia,37,SILPL1,66.0,16.0622,16.0205,-2.75,51.36,48.61
16,Alice Silva,31,NOVAG4,68.0,113.6239,112.2563,-93.0,140.5,47.51
23,Sarah Larsen,31,NOVAG4,245.0,113.4931,112.2563,-303.02,322.69,19.67
20,Yasmine Novak,37,SILPL1,9.0,16.8852,16.0205,-7.78,6.48,-1.31
16,Alice Silva,37,SILPL1,99.0,16.6643,16.0205,-63.74,25.05,-38.69
25,Hugo Kowalski,37,SILPL1,93.0,16.6065,16.0205,-54.5,13.62,-40.88
16,Alice Silva,11,ORBAG4,76.0,29.1188,28.2623,-65.09,20.93,-44.16
1,Thomas Garcia,37,SILPL1,120.0,16.6997,16.0205,-81.51,-32.16,-113.66
2,Vantage Partners,29,WAVIN1,668.0,88.6982,83.732,-3317.41,3192.2,-125.2
21,Antoine Martin,11,ORBAG4,14.0,37.3721,28.2623,-127.54,0.0,-127.54
17,Zoe Muller,16,BLUSA5,22.0,54.3249,67.3708,287.01,-419.85,-132.84
25,Hugo Kowalski,31,NOVAG4,174.0,112.8258,112.2563,-99.09,-40.43,-139.53
23,Sarah Larsen,2,QUACO1,296.0,97.4602,89.9745,-2215.76,2067.06,-148.7
3,Alice Costa,37,SILPL1,82.0,17.1332,16.0205,-91.24,-64.27,-155.51
12,Camille Costa,37,SILPL1,237.0,16.7614,16.0205,-175.58,4.56,-171.02
5,Northbridge Fund,31,NOVAG4,1443.0,113.4487,112.2563,-1720.6,1516.88,-203.71
21,Antoine Martin,2,QUACO1,31.0,100.704,89.9745,-332.61,119.8,-212.82
16,Alice Silva,29,WAVIN1,52.0,89.0055,83.732,-274.22,44.58,-229.64
5,Northbridge Fund,37,SILPL1,885.0,16.6088,16.0205,-520.6,289.52,-231.09
21,Antoine Martin,37,SILPL1,163.0,17.3958,16.0205,-224.17,-23.51,-247.68
21,Antoine Martin,13,AMBPA6,151.0,139.2932,137.5057,-269.91,0.0,-269.91
17,Zoe Muller,31,NOVAG4,28.0,114.8425,112.2563,-72.41,-203.22,-275.64
14,Zoe Costa,31,NOVAG4,104.0,113.9478,112.2563,-175.92,-117.23,-293.15
20,Yasmine Novak,31,NOVAG4,279.0,111.5295,112.2563,202.79,-511.45,-308.66
14,Zoe Costa,37,SILPL1,293.0,16.7346,16.0205,-209.24,-135.97,-345.21
24,Anchor Fund,11,ORBAG4,3737.0,25.6199,28.2623,9874.83,-10226.29,-351.46
25,Hugo Kowalski,11,ORBAG4,118.0,28.7315,28.2623,-55.37,-298.21,-353.58
17,Zoe Muller,37,SILPL1,283.0,17.1533,16.0205,-320.59,-61.95,-382.54
1,Thomas Garcia,29,WAVIN1,62.0,88.9635,83.732,-324.35,-81.88,-406.23
13,Vantage Capital,11,ORBAG4,1240.0,24.4545,28.2623,4721.68,-5129.96,-408.28
17,Zoe Muller,29,WAVIN1,79.0,89.8355,83.732,-482.18,36.87,-445.3
15,Antoine Silva,11,ORBAG4,369.0,27.7177,28.2623,200.95,-652.52,-451.57
1,Thomas Garcia,11,ORBAG4,55.0,25.9469,28.2623,127.35,-580.26,-452.91
15,Antoine Silva,29,WAVIN1,42.0,91.0958,83.732,-309.28,-154.57,-463.85
23,Sarah Larsen,37,SILPL1,598.0,16.7316,16.0205,-425.26,-40.36,-465.62
22,Ridgeline Capital,37,SILPL1,840.0,16.8549,16.0205,-700.88,218.04,-482.84
17,Zoe Muller,22,ANCIN3,35.0,204.0508,177.4382,-931.44,406.13,-525.31
21,Antoine Martin,28,BLUTE2,34.0,141.8976,112.0886,-1013.5,466.28,-547.23
15,Antoine Silva,37,SILPL1,873.0,16.7951,16.0205,-676.2,128.81,-547.39
12,Camille Costa,29,WAVIN1,138.0,87.7016,83.732,-547.8,-16.17,-563.97
19,Giulia Garcia,22,ANCIN3,105.0,212.0295,177.4382,-3632.09,3057.72,-574.37
6,Diego Larsen,31,NOVAG4,6.0,114.9167,112.2563,-15.96,-607.56,-623.52
22,Ridgeline Capital,11,ORBAG4,3067.0,28.3263,28.2623,-196.36,-443.12,-639.47
19,Giulia Garcia,13,AMBPA6,28.0,138.1357,137.5057,-17.64,-639.39,-657.03
19,Giulia Garcia,31,NOVAG4,372.0,114.0196,112.2563,-655.95,-3.14,-659.09
21,Antoine Martin,5,WAVPL9,17.0,88.6609,48.512,-682.53,-14.74,-697.28
11,Harborview Group,37,SILPL1,2189.0,16.5791,16.0205,-1222.78,516.33,-706.45
2,Vantage Partners,37,SILPL1,812.0,17.0677,16.0205,-850.34,120.7,-729.63
3,Alice Costa,29,WAVIN1,55.0,91.4926,83.732,-426.83,-341.96,-768.79
20,Yasmine Novak,25,FALTE3,80.0,102.451,131.4268,2318.06,-3102.15,-784.09
15,Antoine Silva,8,SILCA5,71.0,72.8097,66.1855,-470.32,-324.75,-795.07
19,Giulia Garcia,12,IROAG7,49.0,73.1739,61.1118,-591.04,-209.84,-800.88
3,Alice Costa,11,ORBAG4,11.0,34.7267,28.2623,-71.11,-735.1,-806.21
21,Antoine Martin,12,IROAG7,152.0,66.2041,61.1118,-774.04,-42.39,-816.43
8,Silverline Holdings,2,QUACO1,3439.0,98.8032,89.9745,-30361.95,29531.3,-830.65
3,Alice Costa,2,QUACO1,99.0,97.5728,89.9745,-752.23,-122.42,-874.65
1,Thomas Garcia,2,QUACO1,213.0,96.2162,89.9745,-1329.47,447.24,-882.23
12,Camille Costa,39,PIOIN4,65.0,88.9486,112.7574,1547.57,-2466.56,-918.99
15,Antoine Silva,5,WAVPL9,120.0,65.5723,48.512,-2047.24,1083.78,-963.46
15,Antoine Silva,2,QUACO1,139.0,100.5071,89.9745,-1464.03,479.32,-984.7
20,Yasmine Novak,38,NORSA2,96.0,284.0099,261.6879,-2142.91,1128.68,-1014.23
15,Antoine Silva,3,BLUAG3,31.0,189.887,278.8114,2756.66,-3771.0,-1014.34
17,Zoe Muller,11,ORBAG4,242.0,28.6509,28.2623,-94.05,-944.48,-1038.53
6,Diego Larsen,8,SILCA5,150.0,71.2129,66.1855,-754.11,-290.23,-1044.35
14,Zoe Costa,15,SILIN4,163.0,359.4066,367.2083,1271.68,-2327.15,-1055.47
19,Giulia Garcia,11,ORBAG4,135.0,29.3372,28.2623,-145.12,-931.46,-1076.58
6,Diego Larsen,11,ORBAG4,96.0,30.4694,28.2623,-211.88,-878.68,-1090.56
14,Zoe Costa,29,WAVIN1,162.0,90.8157,83.732,-1147.56,42.5,-1105.07
23,Sarah Larsen,11,ORBAG4,336.0,28.8912,28.2623,-211.32,-927.15,-1138.47
1,Thomas Garcia,38,NORSA2,196.0,293.4274,261.6879,-6220.94,5080.66,-1140.27
2,Vantage Partners,33,RIDPL0,1050.0,37.8791,44.4424,6891.51,-8059.53,-1168.02
14,Zoe Costa,39,PIOIN4,218.0,98.8553,112.7574,3030.66,-4200.98,-1170.32
12,Camille Costa,31,NOVAG4,291.0,115.3791,112.2563,-908.74,-278.96,-1187.7
20,Yasmine Novak,12,IROAG7,435.0,63.1482,61.1118,-885.85,-336.9,-1222.74
1,Thomas Garcia,8,SILCA5,68.0,78.5089,66.1855,-837.99,-391.66,-1229.65
16,Alice Silva,12,IROAG7,121.0,68.6709,61.1118,-914.65,-340.54,-1255.18
19,Giulia Garcia,21,VERCA7,48.0,329.12,372.6011,2087.09,-3361.63,-1274.54
25,Hugo Kowalski,29,WAVIN1,179.0,90.8236,83.732,-1269.4,-23.38,-1292.78
25,Hugo Kowalski,2,QUACO1,254.0,96.6045,89.9745,-1684.03,357.18,-1326.85
19,Giulia Garcia,1,AURHO3,76.0,44.7637,33.5833,-849.71,-508.54,-1358.25
14,Zoe Costa,11,ORBAG4,63.0,29.9324,28.2623,-105.22,-1309.93,-1415.14
3,Alice Costa,1,AURHO3,120.0,44.8255,33.5833,-1349.06,-125.47,-1474.54
7,Meridian Asset Management,37,SILPL1,950.0,16.7252,16.0205,-669.5,-856.64,-1526.14
17,Zoe Muller,2,QUACO1,162.0,100.0994,89.9745,-1640.23,113.77,-1526.45
16,Alice Silva,13,AMBPA6,138.0,143.5394,137.5057,-832.66,-695.7,-1528.36
3,Alice Costa,8,SILCA5,170.0,74.3987,66.1855,-1396.25,-138.96,-1535.2
1,Thomas Garcia,25,FALTE3,2.0,83.3569,131.4268,96.14,-1633.76,-1537.62
6,Diego Larsen,6,CYBIN4,200.0,429.1973,437.1502,1590.58,-3129.99,-1539.41
16,Alice Silva,8,SILCA5,136.0,74.2671,66.1855,-1099.1,-450.76,-1549.86
17,Zoe Muller,8,SILCA5,169.0,75.4811,66.1855,-1570.95,-5.8,-1576.75
12,Camille Costa,28,BLUTE2,100.0,137.8384,112.0886,-2574.98,901.13,-1673.85
3,Alice Costa,5,WAVPL9,122.0,62.3996,48.512,-1694.28,14.48,-1679.81
6,Diego Larsen,2,QUACO1,364.0,94.2498,89.9745,-1556.21,-154.3,-1710.52
12,Camille Costa,1,AURHO3,23.0,44.5132,33.5833,-251.39,-1516.94,-1768.32
6,Diego Larsen,1,AURHO3,34.0,45.1588,33.5833,-393.57,-1400.07,-1793.63
11,Harborview Group,31,NOVAG4,2343.0,112.7629,112.2563,-1186.88,-654.88,-1841.75
21,Antoine Martin,8,SILCA5,108.0,76.3774,66.1855,-1100.72,-875.42,-1976.14
12,Camille Costa,13,AMBPA6,126.0,149.6886,137.5057,-1535.04,-459.18,-1994.22
20,Yasmine Novak,29,WAVIN1,287.0,89.9701,83.732,-1790.33,-209.68,-2000.01
20,Yasmine Novak,8,SILCA5,56.0,71.7436,66.1855,-311.25,-1725.42,-2036.67
15,Antoine Silva,13,AMBPA6,201.0,150.6531,137.5057,-2642.63,577.41,-2065.22
15,Antoine Silva,1,AURHO3,155.0,45.9235,33.5833,-1912.73,-174.38,-2087.12
25,Hugo Kowalski,1,AURHO3,85.0,46.8819,33.5833,-1130.38,-967.85,-2098.23
21,Antoine Martin,14,WAVIN2,108.0,404.5604,385.0886,-2102.95,0.0,-2102.95
4,Harborview Partners,37,SILPL1,2143.0,16.9877,16.0205,-2072.63,-219.89,-2292.52
16,Alice Silva,1,AURHO3,95.0,44.8848,33.5833,-1073.65,-1237.09,-2310.74
17,Zoe Muller,12,IROAG7,142.0,67.9394,61.1118,-969.51,-1427.77,-2397.28
20,Yasmine Novak,2,QUACO1,355.0,99.4411,89.9745,-3360.64,947.21,-2413.44
22,Ridgeline Capital,29,WAVIN1,631.0,90.0114,83.732,-3962.28,1548.37,-2413.91
19,Giulia Garcia,2,QUACO1,389.0,96.798,89.9745,-2654.34,206.48,-2447.86
25,Hugo Kowalski,12,IROAG7,242.0,69.7908,61.1118,-2100.31,-351.7,-2452.01
15,Antoine Silva,12,IROAG7,183.0,71.2551,61.1118,-1856.22,-619.53,-2475.75
3,Alice Costa,28,BLUTE2,15.0,149.5106,112.0886,-561.33,-2061.58,-2622.9
14,Zoe Costa,1,AURHO3,152.0,47.8139,33.5833,-2163.04,-461.54,-2624.58
21,Antoine Martin,22,ANCIN3,20.0,205.7536,177.4382,-566.31,-2082.68,-2648.99
6,Diego Larsen,12,IROAG7,305.0,69.4801,61.1118,-2552.33,-130.08,-2682.41
17,Zoe Muller,1,AURHO3,163.0,43.9798,33.5833,-1694.64,-1021.68,-2716.31
7,Meridian Asset Management,31,NOVAG4,1943.0,113.3707,112.2563,-2165.36,-625.09,-2790.45
21,Antoine Martin,1,AURHO3,146.0,51.0395,33.5833,-2548.6,-301.63,-2850.23
21,Antoine Martin,40,ZENCA1,54.0,214.5432,170.561,-2375.04,-568.99,-2944.03
17,Zoe Muller,39,PIOIN4,49.0,120.2001,112.7574,-364.69,-2592.58,-2957.27
1,Thomas Garcia,1,AURHO3,126.0,50.4753,33.5833,-2128.4,-834.77,-2963.17
15,Antoine Silva,9,CYBPA2,129.0,279.88,275.0435,-623.91,-2392.8,-3016.72
14,Zoe Costa,12,IROAG7,79.0,72.3211,61.1118,-885.53,-2245.15,-3130.68
23,Sarah Larsen,29,WAVIN1,539.0,89.3541,83.732,-3030.3,-165.93,-3196.23
14,Zoe Costa,22,ANCIN3,60.0,213.9819,177.4382,-2192.62,-1005.47,-3198.09
14,Zoe Costa,8,SILCA5,86.0,84.0354,66.1855,-1535.09,-1671.46,-3206.56
25,Hugo Kowalski,8,SILCA5,120.0,76.6885,66.1855,-1260.36,-1951.15,-3211.51
2,Vantage Partners,2,QUACO1,781.0,97.3506,89.9745,-5760.74,2547.73,-3213.01
18,Brightside Holdings,37,SILPL1,5024.0,16.6175,16.0205,-2999.32,-351.84,-3351.15
3,Alice Costa,40,ZENCA1,44.0,250.9273,170.561,-3536.12,73.47,-3462.65
16,Alice Silva,22,ANCIN3,61.0,224.978,177.4382,-2899.93,-601.03,-3500.95
13,Vantage Capital,33,RIDPL0,159.0,35.08,44.4424,1488.62,-5093.99,-3605.37
4,Harborview Partners,31,NOVAG4,929.0,113.4129,112.2563,-1074.48,-2597.05,-3671.52
23,Sarah Larsen,21,VERCA7,94.0,334.4297,372.6011,3588.11,-7330.28,-3742.16
11,Harborview Group,29,WAVIN1,610.0,90.6147,83.732,-4198.43,357.27,-3841.16
12,Camille Costa,8,SILCA5,171.0,75.6256,66.1855,-1614.25,-2243.45,-3857.71
19,Giulia Garcia,39,PIOIN4,77.0,102.7165,112.7574,773.15,-4648.54,-3875.39
13,Vantage Capital,37,SILPL1,3160.0,17.0121,16.0205,-3133.52,-813.26,-3946.78
6,Diego Larsen,39,PIOIN4,4.0,97.5953,112.7574,60.65,-4323.97,-4263.32
13,Vantage Capital,31,NOVAG4,3398.0,112.6278,112.2563,-1262.49,-3060.54,-4323.03
3,Alice Costa,12,IROAG7,300.0,73.1628,61.1118,-3615.3,-722.56,-4337.85
10,Harborview Holdings,37,SILPL1,3352.0,16.6606,16.0205,-2145.71,-2348.79,-4494.5
24,Anchor Fund,37,SILPL1,3909.0,17.075,16.0205,-4122.2,-447.89,-4570.09
20,Yasmine Novak,1,AURHO3,215.0,50.5744,33.5833,-3653.08,-969.2,-4622.28
15,Antoine Silva,36,ANCSA3,61.0,121.8381,89.2146,-1990.04,-2777.82,-4767.86
1,Thomas Garcia,39,PIOIN4,72.0,116.139,112.7574,-243.47,-4644.92,-4888.39
16,Alice Silva,5,WAVPL9,78.0,90.706,48.512,-3291.13,-1626.18,-4917.31
12,Camille Costa,12,IROAG7,387.0,71.0109,61.1118,-3830.94,-1185.77,-5016.71
1,Thomas Garcia,12,IROAG7,441.0,67.7425,61.1118,-2924.14,-2107.63,-5031.77
25,Hugo Kowalski,13,AMBPA6,272.0,151.5609,137.5057,-3823.02,-1228.25,-5051.26
7,Meridian Asset Management,16,BLUSA5,1014.0,56.6629,67.3708,10857.78,-15980.78,-5123.0
17,Zoe Muller,5,WAVPL9,88.0,80.7772,48.512,-2839.34,-2452.0,-5291.34
15,Antoine Silva,28,BLUTE2,164.0,139.0877,112.0886,-4427.85,-924.27,-5352.12
8,Silverline Holdings,31,NOVAG4,5043.0,112.866,112.2563,-3074.58,-2303.2,-5377.78
25,Hugo Kowalski,22,ANCIN3,179.0,208.4206,177.4382,-5545.85,108.62,-5437.23
23,Sarah Larsen,13,AMBPA6,347.0,149.9268,137.5057,-4310.11,-1195.64,-5505.76
5,Northbridge Fund,11,ORBAG4,282.0,27.6432,28.2623,174.6,-5708.59,-5533.99
10,Harborview Holdings,2,QUACO1,3483.0,95.4288,89.9745,-18997.21,13214.85,-5782.36
25,Hugo Kowalski,39,PIOIN4,209.0,112.6095,112.7574,30.91,-5875.44,-5844.53
25,Hugo Kowalski,25,FALTE3,96.0,132.5488,131.4268,-107.71,-5899.75,-6007.46
5,Northbridge Fund,29,WAVIN1,1320.0,88.511,83.732,-6308.27,201.53,-6106.74
1,Thomas Garcia,5,WAVPL9,119.0,77.0701,48.512,-3398.42,-2737.77,-6136.18
12,Camille Costa,38,NORSA2,38.0,340.6451,261.6879,-3000.37,-3457.91,-6458.28
18,Brightside Holdings,31,NOVAG4,2275.0,112.6987,112.2563,-1006.52,-5473.31,-6479.83
23,Sarah Larsen,1,AURHO3,455.0,45.0273,33.5833,-5207.0,-1446.07,-6653.07
3,Alice Costa,22,ANCIN3,175.0,218.1012,177.4382,-7116.03,349.21,-6766.82
6,Diego Larsen,28,BLUTE2,159.0,152.6691,112.0886,-6452.31,-327.39,-6779.69
16,Alice Silva,28,BLUTE2,239.0,144.9633,112.0886,-7857.06,1033.38,-6823.68
23,Sarah Larsen,8,SILCA5,171.0,79.8404,66.1855,-2334.98,-4497.9,-6832.88
15,Antoine Silva,22,ANCIN3,34.0,221.5337,177.4382,-1499.25,-5463.78,-6963.03
6,Diego Larsen,38,NORSA2,65.0,314.3333,261.6879,-3421.95,-3646.72,-7068.68
5,Northbridge Fund,12,IROAG7,649.0,67.3953,61.1118,-4077.98,-3015.8,-7093.79
21,Antoine Martin,36,ANCSA3,127.0,131.3146,89.2146,-5346.7,-1796.7,-7143.39
24,Anchor Fund,31,NOVAG4,2412.0,113.6264,112.2563,-3304.62,-3903.83,-7208.45
14,Zoe Costa,5,WAVPL9,166.0,88.5263,48.512,-6642.37,-754.8,-7397.17
4,Harborview Partners,2,QUACO1,1896.0,97.4058,89.9745,-14089.71,6664.87,-7424.84
2,Vantage Partners,31,NOVAG4,8584.0,112.9552,112.2563,-5999.03,-1566.79,-7565.82
19,Giulia Garcia,25,FALTE3,78.0,115.2276,131.4268,1263.54,-8859.95,-7596.41
14,Zoe Costa,28,BLUTE2,179.0,151.1031,112.0886,-6983.59,-686.69,-7670.28
7,Meridian Asset Management,29,WAVIN1,1554.0,89.6196,83.732,-9149.27,1362.76,-7786.51
20,Yasmine Novak,36,ANCSA3,148.0,134.9497,89.2146,-6768.79,-1069.54,-7838.32
22,Ridgeline Capital,31,NOVAG4,2833.0,114.4081,112.2563,-6096.13,-2254.45,-8350.58
20,Yasmine Novak,40,ZENCA1,234.0,203.2175,170.561,-7641.62,-735.4,-8377.02
20,Yasmine Novak,22,ANCIN3,171.0,219.3929,177.4382,-7174.26,-1325.01,-8499.27
17,Zoe Muller,10,HARIN3,119.0,227.578,142.5095,-10123.15,1361.7,-8761.45
25,Hugo Kowalski,5,WAVPL9,216.0,85.0135,48.512,-7884.32,-984.91,-8869.23
2,Vantage Partners,13,AMBPA6,2027.0,142.4005,137.5057,-9921.68,901.56,-9020.13
15,Antoine Silva,40,ZENCA1,61.0,281.3943,170.561,-6760.83,-2505.55,-9266.38
23,Sarah Larsen,12,IROAG7,355.0,74.7161,61.1118,-4829.53,-4481.93,-9311.46
6,Diego Larsen,22,ANCIN3,71.0,232.9894,177.4382,-3944.14,-5394.48,-9338.61
20,Yasmine Novak,5,WAVPL9,108.0,94.7462,48.512,-4993.29,-4354.05,-9347.34
19,Giulia Garcia,36,ANCSA3,86.0,143.695,89.2146,-4685.31,-4673.36,-9358.67
10,Harborview Holdings,31,NOVAG4,4070.0,113.9307,112.2563,-6814.92,-2624.05,-9438.97
12,Camille Costa,40,ZENCA1,140.0,220.7525,170.561,-7026.8,-2437.95,-9464.75
15,Antoine Silva,38,NORSA2,128.0,303.5,261.6879,-5351.95,-4133.12,-9485.07
21,Antoine Martin,10,HARIN3,160.0,224.188,142.5095,-13068.56,3454.81,-9613.75
19,Giulia Garcia,5,WAVPL9,140.0,103.936,48.512,-7759.35,-2045.21,-9804.56
12,Camille Costa,22,ANCIN3,189.0,205.8082,177.4382,-5361.93,-4518.93,-9880.86
1,Thomas Garcia,22,ANCIN3,307.0,212.9011,177.4382,-10887.1,780.98,-10106.11
15,Antoine Silva,39,PIOIN4,88.0,129.3653,112.7574,-1461.5,-8917.91,-10379.41
1,Thomas Garcia,28,BLUTE2,329.0,142.8628,112.0886,-10124.7,-293.76,-10418.46
7,Meridian Asset Management,11,ORBAG4,1599.0,27.9237,28.2623,541.44,-11047.88,-10506.44
22,Ridgeline Capital,39,PIOIN4,1865.0,99.5992,112.7574,24540.07,-35060.4,-10520.33
19,Giulia Garcia,40,ZENCA1,86.0,239.5563,170.561,-5933.6,-4805.01,-10738.61
7,Meridian Asset Management,39,PIOIN4,1065.0,95.2543,112.7574,18640.83,-29459.22,-10818.39
3,Alice Costa,36,ANCSA3,110.0,153.9765,89.2146,-7123.81,-3838.36,-10962.17
6,Diego Larsen,5,WAVPL9,481.0,70.2378,48.512,-10450.13,-605.33,-11055.46
16,Alice Silva,39,PIOIN4,322.0,138.5537,112.7574,-8306.39,-2805.14,-11111.54
17,Zoe Muller,38,NORSA2,18.0,381.037,261.6879,-2148.28,-9007.75,-11156.04
24,Anchor Fund,39,PIOIN4,3091.0,95.0613,112.7574,54698.73,-66652.37,-11953.64
11,Harborview Group,11,ORBAG4,1916.0,29.7907,28.2623,-2928.39,-9030.74,-11959.13
12,Camille Costa,5,WAVPL9,152.0,93.9301,48.512,-6903.54,-5466.86,-12370.41
6,Diego Larsen,10,HARIN3,120.0,260.091,142.5095,-14109.78,1673.98,-12435.81
20,Yasmine Novak,28,BLUTE2,347.0,151.2724,112.0886,-13596.79,691.05,-12905.74
16,Alice Silva,14,WAVIN2,232.0,456.955,385.0886,-16673.0,3280.1,-13392.9
25,Hugo Kowalski,28,BLUTE2,292.0,154.9284,112.0886,-12509.23,-1031.74,-13540.97
5,Northbridge Fund,1,AURHO3,932.0,43.2466,33.5833,-9006.22,-4648.65,-13654.87
18,Brightside Holdings,2,QUACO1,4674.0,96.1779,89.9745,-28994.65,15290.08,-13704.57
25,Hugo Kowalski,10,HARIN3,176.0,230.0898,142.5095,-15414.13,1625.63,-13788.5
2,Vantage Partners,14,WAVIN2,1049.0,422.9077,385.0886,-39672.27,25841.93,-13830.34
14,Zoe Costa,10,HARIN3,127.0,270.1611,142.5095,-16211.76,2032.88,-14178.88
4,Harborview Partners,11,ORBAG4,1857.0,30.9365,28.2623,-4966.02,-9264.05,-14230.07
17,Zoe Muller,36,ANCSA3,66.0,150.2992,89.2146,-4031.58,-10397.46,-14429.04
7,Meridian Asset Management,2,QUACO1,2499.0,97.278,89.9745,-18251.47,3679.04,-14572.43
13,Vantage Capital,21,VERCA7,725.0,339.2053,372.6011,24211.95,-38832.82,-14620.87
2,Vantage Partners,12,IROAG7,942.0,71.5769,61.1118,-9858.17,-4815.15,-14673.31
25,Hugo Kowalski,38,NORSA2,136.0,371.1771,261.6879,-14890.54,-16.6,-14907.14
23,Sarah Larsen,28,BLUTE2,419.0,146.8286,112.0886,-14556.07,-580.14,-15136.21
4,Harborview Partners,29,WAVIN1,1859.0,90.934,83.732,-13388.46,-2014.82,-15403.28
16,Alice Silva,36,ANCSA3,177.0,174.0117,89.2146,-15009.09,-421.86,-15430.95
6,Diego Larsen,36,ANCSA3,184.0,152.5148,89.2146,-11647.25,-3882.18,-15529.43
2,Vantage Partners,11,ORBAG4,4791.0,27.2378,28.2623,4908.26,-21121.72,-16213.46
22,Ridgeline Capital,13,AMBPA6,2847.0,141.018,137.5057,-9999.43,-6250.61,-16250.04
23,Sarah Larsen,40,ZENCA1,102.0,243.6047,170.561,-7450.46,-9314.54,-16765.0
16,Alice Silva,38,NORSA2,66.0,331.4043,261.6879,-4601.28,-12457.07,-17058.35
23,Sarah Larsen,22,ANCIN3,595.0,207.0284,177.4382,-17606.19,211.94,-17394.25
19,Giulia Garcia,8,SILCA5,941.0,74.6177,66.1855,-7934.66,-9511.58,-17446.23
3,Alice Costa,38,NORSA2,147.0,382.0003,261.6879,-17685.92,174.23,-17511.69
12,Camille Costa,36,ANCSA3,71.5,153.7153,89.2146,-4611.8,-13066.58,-17678.38
10,Harborview Holdings,29,WAVIN1,3626.0,89.3383,83.732,-20328.29,2445.11,-17883.18
12,Camille Costa,10,HARIN3,234.0,224.447,142.5095,-19173.38,431.79,-18741.59
1,Thomas Garcia,36,ANCSA3,99.0,179.2741,89.2146,-8915.89,-10029.01,-18944.9
21,Antoine Martin,38,NORSA2,161.0,380.7382,261.6879,-19167.1,0.0,-19167.1
8,Silverline Holdings,13,AMBPA6,4114.0,143.7008,137.5057,-25486.71,5254.41,-20232.3
1,Thomas Garcia,10,HARIN3,166.0,252.5567,142.5095,-18267.84,-2766.32,-21034.15
20,Yasmine Novak,10,HARIN3,149.0,270.6712,142.5095,-19096.1,-2118.33,-21214.43
22,Ridgeline Capital,2,QUACO1,2915.0,98.294,89.9745,-24251.25,2524.74,-21726.51
9,Ridgeline Holdings,37,SILPL1,22492.0,16.8472,16.0205,-18593.56,-3388.39,-21981.94
23,Sarah Larsen,25,FALTE3,209.0,150.8096,131.4268,-4051.01,-17939.95,-21990.96
14,Zoe Costa,36,ANCSA3,275.0,168.4876,89.2146,-21800.08,-587.76,-22387.84
2,Vantage Partners,5,WAVPL9,723.0,75.1692,48.512,-19273.12,-3401.12,-22674.24
22,Ridgeline Capital,12,IROAG7,1618.0,67.16,61.1118,-9785.98,-13028.93,-22814.92
7,Meridian Asset Management,12,IROAG7,1430.0,68.4545,61.1118,-10500.09,-12357.9,-22857.98
4,Harborview Partners,1,AURHO3,2195.0,39.6988,33.5833,-13423.52,-9487.99,-22911.5
11,Harborview Group,8,SILCA5,1743.0,72.1024,66.1855,-10313.1,-12770.99,-23084.08
5,Northbridge Fund,21,VERCA7,412.0,337.7867,372.6011,14343.55,-37915.11,-23571.57
25,Hugo Kowalski,40,ZENCA1,315.0,235.6406,170.561,-20500.06,-3659.92,-24159.99
13,Vantage Capital,12,IROAG7,1830.0,68.4884,61.1118,-13499.18,-10717.98,-24217.16
11,Harborview Group,21,VERCA7,1530.0,341.6782,372.6011,47312.1,-71909.74,-24597.64
5,Northbridge Fund,8,SILCA5,1559.0,75.3932,66.1855,-14354.76,-10657.51,-25012.27
22,Ridgeline Capital,8,SILCA5,2620.0,74.3687,66.1855,-21439.87,-4230.28,-25670.14
2,Vantage Partners,8,SILCA5,2235.0,75.8766,66.1855,-21659.65,-4316.35,-25976.0
23,Sarah Larsen,5,WAVPL9,400.0,86.2177,48.512,-15082.26,-11138.33,-26220.6
18,Brightside Holdings,11,ORBAG4,2254.0,28.8231,28.2623,-1264.05,-24992.56,-26256.61
25,Hugo Kowalski,36,ANCSA3,343.0,149.6141,89.2146,-20717.04,-5616.69,-26333.73
17,Zoe Muller,40,ZENCA1,393.0,229.5673,170.561,-23189.49,-3191.11,-26380.6
13,Vantage Capital,8,SILCA5,1821.0,77.3673,66.1855,-20362.06,-6406.99,-26769.05
11,Harborview Group,39,PIOIN4,2148.0,98.223,112.7574,31219.88,-58840.3,-27620.41
11,Harborview Group,22,ANCIN3,1034.0,198.3599,177.4382,-21633.05,-6844.23,-28477.27
6,Diego Larsen,40,ZENCA1,167.0,254.5448,170.561,-14025.29,-14857.4,-28882.69
4,Harborview Partners,8,SILCA5,2282.0,73.7859,66.1855,-17344.13,-11674.76,-29018.88
